14.95	3.14	17.75	93.12	
-999.00	32.81	38.90	73.79	
39.54	21.50	33.59	62.12	
21.08	42.55	3.55	96.02	
76.19	54.39	26.26	-999.00	
-999.00	69.83	24.95	-999.00	
92.97	27.41	37.00	67.42	
94.42	56.73	93.30	21.12	
40.69	-999.00	80.67	55.76	
57.05	88.55	2.51	7.86	
81.52	27.94	2.39	99.53	
91.93	37.99	79.39	1.20	
0.73	85.96	-999.00	82.04	
38.52	-999.00	49.85	29.62	
84.47	-999.00	21.14	33.04	
28.04	93.87	-999.00	46.64	
22.41	22.98	-999.00	46.31	
66.67	53.29	51.49	86.74	
91.41	87.84	5.91	26.53	
54.23	-999.00	23.82	92.04	
14.99	69.66	13.10	0.19	
85.26	35.86	-999.00	3.67	
12.54	47.14	42.44	25.48	
69.97	87.37	46.12	81.77	
32.34	28.80	26.56	82.14	
65.55	51.64	-999.00	25.32	
-999.00	65.98	-999.00	83.00	
89.68	86.13	57.68	36.36	
4.37	9.79	65.10	17.02	
60.44	83.96	99.67	85.32	
-999.00	70.67	66.82	-999.00	
38.80	77.52	82.52	56.11	
29.80	-999.00	2.60	56.89	
1.58	88.53	40.54	96.22	
89.24	74.72	94.28	34.56	
90.66	-999.00	24.32	-999.00	
-999.00	86.45	5.02	75.23	
3.66	12.91	51.52	90.76	
81.34	81.50	98.81	31.92	
80.20	95.36	54.09	36.10	
-999.00	24.11	42.46	3.68	
73.47	82.89	85.27	-999.00	
8.52	11.60	92.95	79.68	
65.63	80.65	65.94	52.78	
70.17	97.27	2.53	76.99	
61.29	79.49	43.73	86.24	
-999.00	59.51	8.43	60.64	
98.98	15.48	56.96	16.82	
65.32	15.17	49.13	72.76	
67.61	72.82	74.19	-999.00	
8.78	62.31	18.76	54.11	
12.87	18.49	-999.00	-999.00	
19.37	66.50	48.35	95.47	
69.17	30.83	3.63	-999.00	
86.70	23.87	26.09	38.56	
-999.00	16.99	24.28	3.33	
71.18	33.10	63.83	80.94	
42.60	76.77	65.00	89.34	
-999.00	-999.00	63.16	19.84	
47.85	39.70	56.56	-999.00	
96.90	19.56	-999.00	79.94	
3.69	18.10	65.39	-999.00	
60.60	-999.00	30.84	85.21	
63.92	12.63	63.74	5.71	
46.93	7.79	81.21	43.37	
56.26	40.84	54.33	-999.00	
22.14	15.49	98.29	67.03	
-999.00	54.87	99.61	73.31	
62.16	28.38	90.59	98.08	
79.53	36.65	72.63	59.82	
11.43	44.22	6.51	1.08	
89.94	93.73	47.13	80.92	
10.05	-999.00	7.33	1.95	
70.20	9.09	93.93	32.39	
97.13	95.85	67.20	11.31	
20.22	99.06	-999.00	85.08	
-999.00	-999.00	93.01	29.25	
28.21	50.05	17.18	96.46	
25.07	-999.00	57.19	-999.00	
36.04	-999.00	-999.00	19.10	
-999.00	99.55	37.42	39.05	
81.61	88.06	59.92	27.58	
57.33	17.98	23.22	-999.00	
5.12	44.64	94.79	61.55	
88.24	63.87	23.82	-999.00	
39.22	51.16	87.82	-999.00	
6.58	90.59	60.77	97.10	
78.74	54.37	47.12	77.75	
87.09	58.63	37.17	52.00	
-999.00	58.68	33.25	29.33	
7.64	34.86	-999.00	-999.00	
52.28	66.10	15.11	33.28	
9.12	91.96	77.22	81.32	
11.30	46.78	98.98	-999.00	
-999.00	34.71	-999.00	25.40	
-999.00	68.66	11.89	26.16	
83.04	3.56	57.79	33.25	
56.85	76.39	34.91	64.26	
-999.00	38.34	54.80	-999.00	
81.71	88.57	33.38	12.60	
72.76	8.09	61.38	80.40	
60.91	63.09	4.21	4.33	
10.10	78.23	12.46	-999.00	
41.12	-999.00	46.02	85.38	
70.35	46.07	79.31	56.66	
98.43	77.39	78.24	35.42	
28.15	48.88	39.52	31.34	
32.72	83.57	0.41	-999.00	
54.23	32.80	93.19	96.43	
26.67	21.09	2.43	21.08	
39.15	7.92	63.19	95.22	
29.21	-999.00	54.96	48.37	
-999.00	53.93	83.68	96.41	
12.38	39.40	21.63	23.11	
60.72	-999.00	61.26	67.76	
93.07	-999.00	-999.00	89.39	
-999.00	23.24	-999.00	86.04	
0.39	26.33	20.77	5.56	
36.78	36.40	27.71	23.28	
14.65	81.61	74.10	2.02	
-999.00	-999.00	20.65	-999.00	
58.10	-999.00	-999.00	11.40	
9.04	29.85	36.63	10.79	
87.57	38.87	52.35	31.97	
34.53	61.12	32.82	7.02	
64.39	5.00	8.10	34.80	
38.02	19.95	50.61	47.21	
90.33	0.07	29.69	74.93	
-999.00	54.37	19.25	91.46	
76.83	13.31	63.42	37.61	
20.43	2.78	40.83	53.12	
64.85	17.95	89.67	-999.00	
2.81	61.80	52.16	49.44	
60.67	92.57	31.17	59.52	
56.96	0.12	87.92	-999.00	
31.50	67.12	57.33	20.20	
25.84	89.10	77.65	29.93	
17.48	23.53	-999.00	61.35	
6.48	-999.00	14.25	18.94	
-999.00	33.74	-999.00	91.44	
79.90	97.56	91.76	72.52	
30.33	27.96	-999.00	28.56	
-999.00	-999.00	31.00	34.84	
92.28	7.58	97.22	59.15	
64.30	79.02	64.00	-999.00	
31.68	-999.00	39.90	71.30	
54.72	27.98	65.82	-999.00	
67.84	23.63	-999.00	17.74	
-999.00	27.49	35.24	35.23	
27.75	76.17	16.68	34.17	
3.15	98.27	79.83	-999.00	
-999.00	25.55	34.84	84.34	
19.30	72.17	75.45	35.45	
99.83	-999.00	6.56	92.51	
79.10	62.65	59.58	43.79	
63.50	26.13	58.11	95.84	
94.44	28.17	53.57	8.54	
62.53	96.72	14.96	9.40	
-999.00	-999.00	46.47	99.26	
-999.00	14.49	87.95	65.62	
63.28	60.91	77.72	10.14	
15.70	57.30	91.62	-999.00	
11.99	89.72	-999.00	14.96	
-999.00	7.07	55.84	86.91	
79.31	83.93	59.20	-999.00	
18.59	11.61	43.54	67.70	
-999.00	68.80	57.57	81.52	
48.08	35.36	87.69	46.57	
-999.00	62.03	26.79	8.35	
35.13	21.52	54.02	32.55	
64.13	1.67	37.04	-999.00	
-999.00	84.59	66.78	-999.00	
50.64	48.37	-999.00	-999.00	
65.42	-999.00	63.38	13.22	
55.97	5.22	-999.00	15.92	
91.49	3.26	93.99	98.37	
45.54	-999.00	84.82	58.19	
87.36	-999.00	84.62	93.39	
10.38	43.91	53.03	5.19	
23.94	85.66	92.17	81.63	
81.38	23.74	71.36	80.46	
20.76	82.00	73.20	48.18	
43.34	61.57	38.29	36.18	
96.61	-999.00	30.98	6.70	
61.20	11.10	10.93	73.36	
-999.00	45.78	75.42	55.57	
24.48	83.82	-999.00	6.45	
-999.00	55.79	10.44	72.24	
72.87	-999.00	32.56	99.01	
29.52	89.03	15.27	-999.00	
1.22	39.77	89.31	45.54	
38.61	44.64	69.32	-999.00	
40.56	73.67	27.07	87.40	
55.58	25.11	89.56	80.02	
31.00	95.43	38.01	99.38	
73.64	54.79	89.08	31.06	
17.44	98.54	78.03	71.53	
62.28	-999.00	67.96	-999.00	
26.18	-999.00	20.90	69.19	
93.05	10.01	52.92	-999.00	
67.18	39.59	52.93	44.46	
2.96	66.47	73.23	78.59	
26.11	-999.00	93.81	67.39	
20.63	76.50	0.39	-999.00	
-999.00	44.63	56.05	36.66	
66.09	76.24	33.52	82.74	
